unique_user_id,course_name,course_platform,QID334_p,QID355_p,QID356,QID363,QID366,QID367,QID388,QID371_1,QID371_2,QID371_3,QID371_4,QID371_5,QID371_6,QID371_7,QID371_8,QID601_1,QID601_2,QID601_3,QID601_4,QID601_6,QID601_15,QID601_16
397ec0e5e0930035042741a654789068,INTRO Fall 2015,COURSERA,Faculty,False,Social Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","skim or watch some of the course videos,watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,actively contribute to the discussion forums,earn a certificate of accomplishment",No,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,2.0,1.0,2.0,3.0,2.0,,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
8caa42230f6355e89000612326275e79,INTRO Fall 2015,COURSERA,Doctoral student,False,Mathematical Sciences,"Undergraduate-focused college or university,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings",I'm not sure,i do not plan to participate in a mclc,2.0,3.0,3.0,3.0,1.0,0.0,,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
f1651db72961236cab37cc2a2abcd8c5,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments",2.0,2.0,2.0,2.0,3.0,0.0,,3.0,1.0,0.0,3.0,0.0,3.0,2.0,2.0
e600b03076df95f24b202e6c99707e6e,INTRO Fall 2015,COURSERA,Doctoral student,False,None of the above,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,earn a certificate of accomplishment",I'm not sure,other reason for participating in a mclc,2.0,1.0,2.0,3.0,2.0,2.0,,1.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0
f4cd9a792acb92160411ee66e68864db,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Biological Sciences,"Undergraduate-focused college or university,Community college","skim or watch some of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",No,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,3.0,0.0,3.0,3.0,0.0,,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0
b763a285566a31e5c0958432690d365a,INTRO Fall 2015,COURSERA,Faculty,True,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",No,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to discuss course materials and assignments,other reason for participating in a mclc",2.0,2.0,2.0,3.0,1.0,2.0,,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43b49478428dad2e6ab4f0d87647b2eb,INTRO Fall 2015,COURSERA,Other,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,i do not plan to participate in a mclc,2.0,3.0,2.0,3.0,3.0,1.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
4a3d0b885e4af0fcb579742fe3388692,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,I do not intend to teach undergraduate STEM courses,"watch most or all of the course videos,complete most of the quizzes,earn a certificate of accomplishment",Yes,"the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices",3.0,2.0,3.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
66112e404a4914ab98cfc35e3bccdea6,INTRO Fall 2015,COURSERA,Faculty,False,Physical Sciences,Undergraduate-focused college or university,"skim or watch some of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",No,,3.0,3.0,3.0,3.0,0.0,2.0,,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0
7110fda08489b58ed0c8764f4d440090,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university",earn a certificate of accomplishment,I'm not sure,"the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,3.0,1.0,2.0,3.0,3.0,,0.0,2.0,1.0,0.0,1.0,3.0,2.0,2.0
990fab8fd5b317b73663aa72d516c180,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Biological Sciences,I already work at a 2- or 4- year institution,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums",Yes,i do not plan to participate in a mclc,3.0,2.0,1.0,3.0,1.0,1.0,,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0
bd3a184e762ae7bd5757d22e77937815,INTRO Fall 2015,COURSERA,Post-doctoral researcher,False,Mathematical Sciences,"Undergraduate-focused college or university,I already work at a 2- or 4- year institution","skim or watch some of the course videos,review most of the course readings,complete most of the quizzes,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,i do not plan to participate in a mclc,2.0,3.0,1.0,0.0,2.0,1.0,,3.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0
aac2b6189fef84c1bd6f444b58c93a12,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",No,,3.0,3.0,1.0,3.0,3.0,1.0,,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
188366ce7ad6fe67c994bb7778ff469b,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Research intensive university faculty position,"watch most or all of the course videos,complete most of the quizzes,follow the discussion forums,actively contribute to the discussion forums",No,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments,as a way of encouraging myself to keep up with the course material",2.0,3.0,2.0,3.0,2.0,0.0,,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0
02eb9e1db40f6eb31f6e188480eccd33,INTRO Fall 2015,COURSERA,Other,True,Biological Sciences,Undergraduate-focused college or university,"watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,i do not plan to participate in a mclc,3.0,0.0,2.0,3.0,2.0,1.0,,3.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0
3e134f5ba4f03b4c9923cf3bc10264f2,INTRO Fall 2015,COURSERA,Faculty,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","skim or watch some of the course videos,watch most or all of the course videos,review most of the course readings,follow the discussion forums,actively contribute to the discussion forums",No,i do not plan to participate in a mclc,0.0,3.0,1.0,3.0,1.0,3.0,,3.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0
14d2509b29c88333495ecc0694692a2c,INTRO Fall 2015,COURSERA,Faculty,False,Biological Sciences,"Undergraduate-focused college or university,Community college,Other","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,1.0,3.0,3.0,3.0,1.0,,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0
0a7f3b78e299eb7215d12d802d50f543,INTRO Fall 2015,COURSERA,Other,False,Physical Sciences,"Undergraduate-focused college or university,Community college","skim or watch some of the course videos,watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to interact with peers,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,3.0,0.0,3.0,2.0,1.0,,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
d192c7ea6e913682ce672411d9474917,INTRO Fall 2015,COURSERA,Other,False,Biological Sciences,"Undergraduate-focused college or university,Community college","skim or watch some of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,earn a certificate of accomplishment",Yes,i do not plan to participate in a mclc,2.0,3.0,2.0,3.0,0.0,1.0,,2.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0
c128ffa129537e4f4309bdc739be6088,INTRO Fall 2015,COURSERA,Doctoral student,True,Biological Sciences,"Research intensive university faculty position,Undergraduate-focused college or university,Community college","skim or watch some of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums",I'm not sure,i do not plan to participate in a mclc,3.0,3.0,2.0,3.0,3.0,0.0,,2.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0
65b39418fff5c873e40b18b986079db0,INTRO Fall 2015,COURSERA,Other,False,Mathematical Sciences,"Research intensive university faculty position,Undergraduate-focused college or university,I already work at a 2- or 4- year institution","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments",I'm not sure,,3.0,2.0,2.0,3.0,3.0,2.0,,0.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0
44efdb0c5465dcbc77f617151c9e7bd1,INTRO Fall 2015,COURSERA,Faculty,False,Physical Sciences,I already work at a 2- or 4- year institution,"skim or watch some of the course videos,review most of the course readings,follow the discussion forums",I'm not sure,i do not plan to participate in a mclc,3.0,3.0,2.0,3.0,2.0,3.0,,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0
2ee8ae22cc78b2ac4185443f639b6d1a,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,Research intensive university faculty position,"skim or watch some of the course videos,review most of the course readings,complete most of the quizzes",Yes,,3.0,3.0,1.0,3.0,0.0,1.0,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0
59c93a3eea54c30f04c96b911248e635,INTRO Fall 2015,COURSERA,Doctoral student,False,Biological Sciences,"Undergraduate-focused college or university,Community college","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",I'm not sure,"the opportunity to receive feedback on my teaching and learning practices,the opportunity to meet others interested in teaching and learning,the opportunity to discuss course materials and assignments",3.0,3.0,3.0,3.0,2.0,1.0,,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
77a738a3cc87771c61f92c2317a0675c,INTRO Fall 2015,COURSERA,Doctoral student,False,Physical Sciences,"Research intensive university faculty position,Undergraduate-focused college or university","watch most or all of the course videos,review most of the course readings,complete most of the quizzes,complete the peer assessments,follow the discussion forums,actively contribute to the discussion forums,earn a certificate of accomplishment",Yes,"the opportunity to interact with peers,the opportunity to interact with a facilitator,the opportunity to receive feedback on my teaching and learning practices,the opportunity to discuss course materials and assignments,i was required to participate in a local learning community for this mooc as part of my academic program,as a way of encouraging myself to keep up with the course material",3.0,2.0,3.0,3.0,2.0,0.0,,0.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0
